source,target,Value
K02115,K03549,0.8524138463162855
K02195,K03549,0.7308499427401867
K02429,K03549,0.8588058283180234
K02587,K03549,0.8071811318762538
K02737,K03549,-0.2203990903027743
K02775,K03549,0.8954719061426379
K02891,K03549,0.3158334177970983
K03077,K03549,0.8550702346434055
K03154,K03549,0.7969271582076461
K03458,K03549,0.8988486107388546
K03517,K03549,0.8201701753531022
K00029,K03892,-0.922319550368331
K00104,K03892,-0.8075075331172893
K00208,K03892,-0.8987151060321792
K00278,K03892,-0.9241845552821164
K00432,K03892,-0.8495594852302168
K00480,K03892,0.3415679848606678
K00561,K03892,0.688016759663101
K00563,K03892,0.764515971833045
K00663,K03892,0.8400598385354484
K00677,K03892,-0.9380370645614547
K00705,K03892,-0.892282006611275
K00767,K03892,-0.9143412481827116
K00777,K03892,0.6960468393395223
K00856,K03892,-0.823479366162293
K00897,K03892,0.8018531265482485
K00984,K03892,0.742997348180275
K01044,K03892,0.7455593187300504
K01051,K03892,-0.8962632895559726
K01205,K03892,-0.8343521316082292
K01212,K03892,-0.878115786652372
K01213,K03892,-0.9137112887112888
K01304,K03892,0.8749416234172331
K01627,K03892,-0.9206418581418582
K01629,K03892,-0.8089004491443517
K01744,K03892,-0.8382247833467346
K01828,K03892,-0.9228581377971624
K01951,K03892,0.7663743776548655
K02109,K03892,-0.7177279021791217
K02113,K03892,-0.7765313954338345
K02115,K03892,-0.7413942764552521
K02195,K03892,-0.8969389350486913
K02429,K03892,-0.923879474184352
K02587,K03892,-0.6132556467922322
K02737,K03892,0.2079913956919629
K02775,K03892,-0.8619931897370922
K02891,K03892,-0.3609878078607849
K03077,K03892,-0.90269943471163
K03154,K03892,-0.8512559594876669
K03458,K03892,-0.8207727232117475
K03517,K03892,-0.9037821934163396
K03549,K03892,-0.7699455016528187
K00029,K05394,-0.3129099434587809
K00104,K05394,-0.3215455277928155
K00208,K05394,-0.3207357723093199
K00278,K05394,-0.2797268385413672
K00432,K05394,-0.337779197247656
K00480,K05394,0.1663222098187345
K00561,K05394,0.0640872662958971
K00563,K05394,0.1286631573664333
K00663,K05394,0.2900090461911708
K00677,K05394,-0.3065514951737579
K00705,K05394,-0.29687178416346
K00767,K05394,-0.322583328254364
K00777,K05394,0.122992458995406
K00856,K05394,-0.3596293403759682
K00897,K05394,0.1529317220057212
K00984,K05394,0.147126968132404
K01044,K05394,0.1757301948446153
K01051,K05394,-0.2507467501811451
K01205,K05394,-0.2951869023110825
K01212,K05394,-0.2942084477685253
K01213,K05394,-0.3008801943060912
K01304,K05394,0.2864904658164578
K01627,K05394,-0.2738723786952908
K01629,K05394,-0.3008389232862851
K01744,K05394,-0.2830691886490249
K01828,K05394,-0.2919548090884544
K01951,K05394,0.3294939647094939
K02109,K05394,-0.3491706012107895
K02113,K05394,-0.3509693549280336
K02115,K05394,-0.3732078071405072
K02195,K05394,-0.2542629205693001
K02429,K05394,-0.3170602415600156
K02587,K05394,-0.2833876081230037
K02737,K05394,0.2253050250190853
K02775,K05394,-0.2883919452107376
K02891,K05394,-0.1143717521240119
K03077,K05394,-0.3042556817289216
K03154,K05394,-0.3004921864702495
K03458,K05394,-0.3394158793688731
K03517,K05394,-0.3408591600688089
K03549,K05394,-0.352025531537087
K03892,K05394,0.2425374322195607
K00029,K05593,-0.8259956506907726
K00104,K05593,-0.7189944202139325
K00208,K05593,-0.7718678679044534
K00278,K05593,-0.8438218285779262
K00432,K05593,-0.7553493254712768
K00480,K05593,0.3026856273807493
K00561,K05593,0.694078787066592
K00563,K05593,0.7539772219650268
K00663,K05593,0.7750318786904153
K00677,K05593,-0.8623338044069752
K00705,K05593,-0.7875488332805407
K00767,K05593,-0.8347551838405496
K00777,K05593,0.8945190987873916
K00856,K05593,-0.7023256215329386
K00897,K05593,0.75540922492142
K00984,K05593,0.9243348115299336
K01044,K05593,0.8252088358795677
K01051,K05593,-0.8148665359031214
K01205,K05593,-0.7445491500369549
K01212,K05593,-0.8074994111579478
K01213,K05593,-0.8122482192604142
K01304,K05593,0.7946550400818693
K01627,K05593,-0.8212894828748488
K01629,K05593,-0.7306494318689442
K01744,K05593,-0.7277955784053345
K01828,K05593,-0.8167574295623077
K01951,K05593,0.6642067282311184
K02109,K05593,-0.5659315278217717
K02113,K05593,-0.6481521527253234
K02115,K05593,-0.5911674707406416
K02195,K05593,-0.8163208742477036
K02429,K05593,-0.8213006505689433
K02587,K05593,-0.5351289970192409
K02737,K05593,0.1370320024775796
K02775,K05593,-0.72054723731553
K02891,K05593,-0.2644361332072068
K03077,K05593,-0.7910422910422912
K03154,K05593,-0.7619149143539388
K03458,K05593,-0.6690535074681417
K03517,K05593,-0.8031181217156826
K03549,K05593,-0.6389849987410964
K03892,K05593,0.869340517206371
K05394,K05593,0.2077634349255324
K00029,K05794,0.8852285925456657
K00104,K05794,0.8770533328460158
K00208,K05794,0.8605677858726639
K00278,K05794,0.8100309243601928
K00432,K05794,0.8725055432372507
K00480,K05794,-0.3200214419726614
K00561,K05794,-0.4894632806218172
K00563,K05794,-0.5698869220210683
K00663,K05794,-0.8128776711093786
K00677,K05794,0.8676932823274286
K00705,K05794,0.724906191369606
K00767,K05794,0.8631317869122747
K00777,K05794,-0.5644619608034243
K00856,K05794,0.9202890605329628
K00897,K05794,-0.6330046985534791
K00984,K05794,-0.5774489737904372
K01044,K05794,-0.6356062636550441
K01051,K05794,0.7738008942277236
K01205,K05794,0.7807822259041772
K01212,K05794,0.7502974667608815
K01213,K05794,0.8459340456291676
K01304,K05794,-0.77577503797016
K01627,K05794,0.8339267439877196
K01629,K05794,0.7003976714342569
K01744,K05794,0.8972455390138319
K01828,K05794,0.836524248109614
K01951,K05794,-0.8529702005311761
K02109,K05794,0.7962088724283846
K02113,K05794,0.8261636737246494
K02115,K05794,0.8328810417225051
K02195,K05794,0.7781730464657294
K02429,K05794,0.8810742103425031
K02587,K05794,0.7794395645005401
K02737,K05794,-0.2375770854244542
K02775,K05794,0.8755929030319274
K02891,K05794,0.3415603493926627
K03077,K05794,0.8657389358608871
K03154,K05794,0.8352704206362743
K03458,K05794,0.8761187998992878
K03517,K05794,0.8722035078742396
K03549,K05794,0.9196926041438238
K03892,K05794,-0.8144589150686712
K05394,K05794,-0.3564743667231967
K05593,K05794,-0.7097313255849842
K00029,K05942,-0.7725155941619356
K00104,K05942,-0.6375961436937045
K00208,K05942,-0.7509304719670573
K00278,K05942,-0.7869884180859791
K00432,K05942,-0.7054332862259692
K00480,K05942,0.4320110783525417
K00561,K05942,0.6941767582011484
K00563,K05942,0.8092405561917758
K00663,K05942,0.7986043428116599
K00677,K05942,-0.783908165005726
K00705,K05942,-0.8091659356903259
K00767,K05942,-0.790631624473088
K00777,K05942,0.682559310608091
K00856,K05942,-0.6543314409168068
K00897,K05942,0.9088619713619714
K00984,K05942,0.7412612793710355
K01044,K05942,0.7045500231475842
K01051,K05942,-0.8050267821609285
K01205,K05942,-0.7186624351258498
K01212,K05942,-0.7762110856623053
K01213,K05942,-0.7808487244462855
K01304,K05942,0.7912961022717121
K01627,K05942,-0.7704094685802003
K01629,K05942,-0.716905046173339
K01744,K05942,-0.6557878097512244
K01828,K05942,-0.7775034924425169
K01951,K05942,0.6046768272378028
K02109,K05942,-0.5045208856184467
K02113,K05942,-0.5689107640327152
K02115,K05942,-0.5066305645573939
K02195,K05942,-0.77516132241742
K02429,K05942,-0.7651708048049511
K02587,K05942,-0.4521921168262632
K02737,K05942,0.14923405689162
K02775,K05942,-0.6824735224125468
K02891,K05942,-0.394116037096545
K03077,K05942,-0.7718932490273954
K03154,K05942,-0.7359246444612298
K03458,K05942,-0.6323041795602772
K03517,K05942,-0.7597316301584595
K03549,K05942,-0.5715204510936218
K03892,K05942,0.7908072618438472
K05394,K05942,0.1450028662298268
K05593,K05942,0.7865508475264572
K05794,K05942,-0.6199796138820529
K00029,K06651,0.493412296480722
K00104,K06651,0.4171563423893522
K00208,K06651,0.4787878382728168
K00278,K06651,0.4370868996166181
K00432,K06651,0.4992126063785863
K00480,K06651,-0.4211393159879577
K00561,K06651,-0.3950460275519249
K00563,K06651,-0.5032274814201428
K00663,K06651,-0.4897075453026073
K00677,K06651,0.4741856628962769
K00705,K06651,0.4400171255978401
K00767,K06651,0.4814842946638896
K00777,K06651,-0.3057125737485368
K00856,K06651,0.5191531001208698
K00897,K06651,-0.5062973415860849
K00984,K06651,-0.3729833033916869
K01044,K06651,-0.3681076123649275
K01051,K06651,0.4413658767678511
K01205,K06651,0.482610258707718
K01212,K06651,0.4569405795961169
K01213,K06651,0.479106852702327
K01304,K06651,-0.4579609027960747
K01627,K06651,0.4597944513040463
K01629,K06651,0.4471975651341918
K01744,K06651,0.4728536469094533
K01828,K06651,0.4746328060720656
K01951,K06651,-0.4738452065133078
K02109,K06651,0.3660136225686018
K02113,K06651,0.3964951898210604
K02115,K06651,0.3718834880715888
K02195,K06651,0.4522369471715032
K02429,K06651,0.4888315630576408
K02587,K06651,0.4099319729971336
K02737,K06651,0.0107954434486708
K02775,K06651,0.452860855719709
K02891,K06651,0.7396320794628576
K03077,K06651,0.4991943022719751
K03154,K06651,0.479218769239893
K03458,K06651,0.4375120778644735
K03517,K06651,0.4880591297586467
K03549,K06651,0.4435728290506919
K03892,K06651,-0.4540532375218126
K05394,K06651,-0.1748919330633531
K05593,K06651,-0.3764391187198888
K05794,K06651,0.459668414455666
K05942,K06651,-0.4982811888393116
K00029,K06665,0.9209753660973172
K00104,K06665,0.8634632643778987
K00208,K06665,0.8980313385801192
K00278,K06665,0.8488406918284968
K00432,K06665,0.9273840996401972
K00480,K06665,-0.3389532215751728
K00561,K06665,-0.5462017657139608
K00563,K06665,-0.6516978956003346
K00663,K06665,-0.8448106771277502
K00677,K06665,0.9107381439698512
K00705,K06665,0.8081187105577351
K00767,K06665,0.8865783606637265
K00777,K06665,-0.588114121650707
K00856,K06665,0.889644400315132
K00897,K06665,-0.7357434232434232
K00984,K06665,-0.6244070969680726
K01044,K06665,-0.704579465250197
K01051,K06665,0.8604865662792492
K01205,K06665,0.8210752661972174
K01212,K06665,0.8165980361102313
K01213,K06665,0.9157174126686322
K01304,K06665,-0.8253448786985372
K01627,K06665,0.8868448624546186
K01629,K06665,0.77619585698854
K01744,K06665,0.8938393923150021
K01828,K06665,0.8917474801621142
K01951,K06665,-0.878565540150906
K02109,K06665,0.7865214054238444
K02113,K06665,0.8396446033641155
K02115,K06665,0.8171076890589087
K02195,K06665,0.8122933976592513
K02429,K06665,0.922739861764252
K02587,K06665,0.7391607376363475
K02737,K06665,-0.1935841606980516
K02775,K06665,0.9058294347928494
K02891,K06665,0.3756894949142276
K03077,K06665,0.9409274668421008
K03154,K06665,0.8759259033649278
K03458,K06665,0.8799711467394394
K03517,K06665,0.9005922938849767
K03549,K06665,0.8684242586681612
K03892,K06665,-0.8529488803879048
K05394,K06665,-0.3001457509025338
K05593,K06665,-0.7418064658918317
K05794,K06665,0.878665541775298
K05942,K06665,-0.7325372797933775
K06651,K06665,0.5152072577099613
K00029,K06941,-0.8327917001697489
K00104,K06941,-0.6903188275139496
K00208,K06941,-0.8071171714464399
K00278,K06941,-0.8571763602251407
K00432,K06941,-0.7968835026761856
K00480,K06941,0.4509844829966781
K00561,K06941,0.8075841841085745
K00563,K06941,0.8851575254014279
K00663,K06941,0.8292606783460442
K00677,K06941,-0.840356290051412
K00705,K06941,-0.7928473965059332
K00767,K06941,-0.8470640132225498
K00777,K06941,0.7021114048553074
K00856,K06941,-0.7079683527854259
K00897,K06941,0.8457447024520196
K00984,K06941,0.7444633618414106
K01044,K06941,0.7922859660664539
K01051,K06941,-0.84125579704848
K01205,K06941,-0.7474151864395767
K01212,K06941,-0.8324378873159363
K01213,K06941,-0.8366242497340058
K01304,K06941,0.8549433290286949
K01627,K06941,-0.8408471609691123
K01629,K06941,-0.7253259951430684
K01744,K06941,-0.7213919210870432
K01828,K06941,-0.8305139981969251
K01951,K06941,0.694634126036565
K02109,K06941,-0.6510237729749924
K02113,K06941,-0.7249660908197494
K02115,K06941,-0.635163616870934
K02195,K06941,-0.7971220852318414
K02429,K06941,-0.8290728580362726
K02587,K06941,-0.5177992738968349
K02737,K06941,0.1595152386488422
K02775,K06941,-0.7465232937793913
K02891,K06941,-0.4177052308206209
K03077,K06941,-0.8500386808313637
K03154,K06941,-0.8139401249157346
K03458,K06941,-0.7128247768491671
K03517,K06941,-0.8379034583302876
K03549,K06941,-0.6701723073674294
K03892,K06941,0.8402415673757138
K05394,K06941,0.2086485024889662
K05593,K06941,0.8063597987378476
K05794,K06941,-0.7143715024812586
K05942,K06941,0.8181239492215102
K06651,K06941,-0.4808253468258851
K06665,K06941,-0.7876462967926382
K00029,K06974,0.9264942374698472
K00104,K06974,0.8464990294258586
K00208,K06974,0.9144534327461156
K00278,K06974,0.8614023171950002
K00432,K06974,0.9311577649992284
K00480,K06974,-0.3474624968527408
K00561,K06974,-0.5599999593902033
K00563,K06974,-0.6467866483110386
K00663,K06974,-0.8515498728913362
K00677,K06974,0.9244708543489032
K00705,K06974,0.8300637370759323
K00767,K06974,0.8957221640148469
K00777,K06974,-0.5573288500117768
K00856,K06974,0.8505432575554527
K00897,K06974,-0.766873878154366
K00984,K06974,-0.6019275440007147
K01044,K06974,-0.6625762448933181
K01051,K06974,0.8773655206582035
K01205,K06974,0.82281438074121
K01212,K06974,0.8602962078571835
K01213,K06974,0.9166057519716057
K01304,K06974,-0.8565692437643658
K01627,K06974,0.899570449875328
K01629,K06974,0.8089420741859767
K01744,K06974,0.845142662215833
K01828,K06974,0.9018090649188212
K01951,K06974,-0.8703187056845593
K02109,K06974,0.7936042615920667
K02113,K06974,0.8570626527943601
K02115,K06974,0.8034653354775306
K02195,K06974,0.8194503667064642
K02429,K06974,0.9311486277949692
K02587,K06974,0.6929625252795986
K02737,K06974,-0.1751336806003793
K02775,K06974,0.8866839461351657
K02891,K06974,0.3883771004205353
K03077,K06974,0.947753466046149
K03154,K06974,0.8890910918349942
K03458,K06974,0.8810122804025244
K03517,K06974,0.9155965985234278
K03549,K06974,0.829428701379921
K03892,K06974,-0.8500320817393989
K05394,K06974,-0.3211810173259146
K05593,K06974,-0.7230193586900904
K05794,K06974,0.8433532930484151
K05942,K06974,-0.7304895307944089
K06651,K06974,0.5130003054271206
K06665,K06974,0.923282510172754
K06941,K06974,-0.8001201034737621
K00029,K06979,-0.8912855437245681
K00104,K06979,-0.8461553690212228
K00208,K06979,-0.8548412969144678
K00278,K06979,-0.8421436287289945
K00432,K06979,-0.8662663555956239
K00480,K06979,0.3985460677533848
K00561,K06979,0.5804317633585926
K00563,K06979,0.6646062271062272
K00663,K06979,0.8707537381317869
K00677,K06979,-0.8879905663442249
K00705,K06979,-0.8264834758737198
K00767,K06979,-0.8660734590612641
K00777,K06979,0.6683397902910099
K00856,K06979,-0.8488041430114601
K00897,K06979,0.7477512325073301
K00984,K06979,0.6933280134499648
K01044,K06979,0.7357378393963759
K01051,K06979,-0.8246479130625471
K01205,K06979,-0.8182589767955621
K01212,K06979,-0.814822372749202
K01213,K06979,-0.875491886162618
K01304,K06979,0.8683354247378637
K01627,K06979,-0.8533209676502359
K01629,K06979,-0.7741709510002194
K01744,K06979,-0.8620774550652599
K01828,K06979,-0.8656567010225548
K01951,K06979,0.8116918650455236
K02109,K06979,-0.7515238826214437
K02113,K06979,-0.7987611981514421
K02115,K06979,-0.7842228909302081
K02195,K06979,-0.8341526359819043
K02429,K06979,-0.8961571964620747
K02587,K06979,-0.7270975975244269
K02737,K06979,0.2061061305323037
K02775,K06979,-0.8458441964539525
K02891,K06979,-0.3386713410222718
K03077,K06979,-0.8822752450801231
K03154,K06979,-0.8403771025722245
K03458,K06979,-0.8305068914825013
K03517,K06979,-0.866236913493011
K03549,K06979,-0.81151368956247
K03892,K06979,0.8717410638142346
K05394,K06979,0.2775379682500432
K05593,K06979,0.8018815534059436
K05794,K06979,-0.8285449306790771
K05942,K06979,0.7540381366600879
K06651,K06979,-0.4869833712643804
K06665,K06979,-0.8546778424827206
K06941,K06979,0.7873432461847096
K06974,K06979,-0.8572621484206852
K00029,K07085,0.9599404660380272
K00104,K07085,0.8971551822161579
K00208,K07085,0.9211413586413586
K00278,K07085,0.9118290246339028
K00432,K07085,0.9181138982968252
K00480,K07085,-0.3301094230972279
K00561,K07085,-0.6055849638166712
K00563,K07085,-0.6792430130844765
K00663,K07085,-0.8787746806039489
K00677,K07085,0.9622379652867458
K00705,K07085,0.8750472088886724
K00767,K07085,0.93449284455382
K00777,K07085,-0.6453688587834929
K00856,K07085,0.922930220186318
K00897,K07085,-0.7521345524394305
K00984,K07085,-0.6725814835570935
K01044,K07085,-0.735092651251188
K01051,K07085,0.891934792849427
K01205,K07085,0.886124038563063
K01212,K07085,0.8646109987573403
K01213,K07085,0.939221347757933
K01304,K07085,-0.8410933578616505
K01627,K07085,0.9336156729449412
K01629,K07085,0.8006109743914622
K01744,K07085,0.924506895543481
K01828,K07085,0.948450431682139
K01951,K07085,-0.8634373756324976
K02109,K07085,0.7886889533230997
K02113,K07085,0.8389862170349975
K02115,K07085,0.8139147437927926
K02195,K07085,0.9033146731317464
K02429,K07085,0.973441192953388
K02587,K07085,0.751297990627259
K02737,K07085,-0.2338024146984893
K02775,K07085,0.9196428571428572
K02891,K07085,0.3541569625093518
K03077,K07085,0.9400457266310924
K03154,K07085,0.8947790014863186
K03458,K07085,0.9073969729457536
K03517,K07085,0.934968994420214
K03549,K07085,0.8853458533336582
K03892,K07085,-0.9149077548467792
K05394,K07085,-0.3071027795989056
K05593,K07085,-0.8265093646191206
K05794,K07085,0.9144448031643154
K05942,K07085,-0.7587077556589752
K06651,K07085,0.4855964429577231
K06665,K07085,0.9291409809702492
K06941,K07085,-0.803846559944121
K06974,K07085,0.8980257547330719
K06979,K07085,-0.888262651982164
K00029,K07106,0.8563936063936064
K00104,K07106,0.863153614678005
K00208,K07106,0.8023003419344884
K00278,K07106,0.7646905939588866
K00432,K07106,0.8366247573564646
K00480,K07106,-0.4202088561844659
K00561,K07106,-0.5077178918642334
K00563,K07106,-0.5847501076159614
K00663,K07106,-0.8228747878138122
K00677,K07106,0.8472406658382268
K00705,K07106,0.771223187381724
K00767,K07106,0.8022719150767932
K00777,K07106,-0.5852145821658017
K00856,K07106,0.8646160749819286
K00897,K07106,-0.6783399527301966
K00984,K07106,-0.5881161521405424
K01044,K07106,-0.669810372554275
K01051,K07106,0.7265645939426427
K01205,K07106,0.8593819798088091
K01212,K07106,0.729387482436263
K01213,K07106,0.8146152627859945
K01304,K07106,-0.7479690025421732
K01627,K07106,0.81370103473762
K01629,K07106,0.7288169147925245
K01744,K07106,0.8780670548963233
K01828,K07106,0.8005926999829439
K01951,K07106,-0.8071268162731577
K02109,K07106,0.7164674756138171
K02113,K07106,0.7334200352493035
K02115,K07106,0.749900505998067
K02195,K07106,0.7955332269356661
K02429,K07106,0.8680115616091225
K02587,K07106,0.8108735776418704
K02737,K07106,-0.259346515489878
K02775,K07106,0.8244514631709753
K02891,K07106,0.3407904137881976
K03077,K07106,0.8405537551879015
K03154,K07106,0.7779882718907108
K03458,K07106,0.8424659689903592
K03517,K07106,0.8125614223175199
K03549,K07106,0.8547991642503837
K03892,K07106,-0.7818416339757803
K05394,K07106,-0.3021171199069963
K05593,K07106,-0.691007671190598
K05794,K07106,0.8529712157760938
K05942,K07106,-0.6820603177310495
K06651,K07106,0.4943824141311176
K06665,K07106,0.8685232450476353
K06941,K07106,-0.7036784353857525
K06974,K07106,0.832077982992617
K06979,K07106,-0.8220849272678541
K07085,K07106,0.8927358210894797
K00029,K07114,0.9403305028305028
K00104,K07114,0.8033724405675626
K00208,K07114,0.9190722894991188
K00278,K07114,0.9115346036077744
K00432,K07114,0.8813290368168417
K00480,K07114,-0.3077994160311234
K00561,K07114,-0.6469287825995145
K00563,K07114,-0.7191822405237039
K00663,K07114,-0.8330267293681928
K00677,K07114,0.9546814973644244
K00705,K07114,0.8969084777011607
K00767,K07114,0.9262566701591092
K00777,K07114,-0.6572172745953234
K00856,K07114,0.840709595282766
K00897,K07114,-0.7651662362028215
K00984,K07114,-0.7069774737457664
K01044,K07114,-0.7936885269202342
K01051,K07114,0.933687247711638
K01205,K07114,0.8864088147624734
K01212,K07114,0.9378543204762716
K01213,K07114,0.9511626584797316
K01304,K07114,-0.8427116582604387
K01627,K07114,0.9172265742387694
K01629,K07114,0.8261108809889297
K01744,K07114,0.8423822112846504
K01828,K07114,0.9469940628477214
K01951,K07114,-0.8096385321995078
K02109,K07114,0.7165908278713157
K02113,K07114,0.8013835757738198
K02115,K07114,0.7486248507589972
K02195,K07114,0.9364426224182324
K02429,K07114,0.967907600529552
K02587,K07114,0.623865971426947
K02737,K07114,-0.202091040193738
K02775,K07114,0.841869004978761
K02891,K07114,0.3397195033565324
K03077,K07114,0.918647917123527
K03154,K07114,0.8850027005514811
K03458,K07114,0.8288038181330863
K03517,K07114,0.9269688644688644
K03549,K07114,0.7801309462894829
K03892,K07114,-0.9115696295574344
K05394,K07114,-0.2774379538078853
K05593,K07114,-0.8482559107559108
K05794,K07114,0.8297378434573558
K05942,K07114,-0.7647454171844416
K06651,K07114,0.4585163016881072
K06665,K07114,0.8753558433436481
K06941,K07114,-0.8279286770140428
K06974,K07114,0.8799477961063327
K06979,K07114,-0.8680562323855007
K07085,K07114,0.9428472949814414
K07106,K07114,0.8153807574539281
K00029,K07165,0.893242428303404
K00104,K07165,0.8271489689172618
K00208,K07165,0.8585916116403921
K00278,K07165,0.8514635770733332
K00432,K07165,0.8677684104513373
K00480,K07165,-0.3087182126816273
K00561,K07165,-0.598069105691057
K00563,K07165,-0.6618676039407747
K00663,K07165,-0.7982292098145758
K00677,K07165,0.8946825532191386
K00705,K07165,0.8233296175369346
K00767,K07165,0.873197940271111
K00777,K07165,-0.6614031293909344
K00856,K07165,0.8199321004199053
K00897,K07165,-0.6706829755610243
K00984,K07165,-0.6798882012296646
K01044,K07165,-0.7955596233035257
K01051,K07165,0.8385461083631814
K01205,K07165,0.8598500077158615
K01212,K07165,0.8505782835051128
K01213,K07165,0.8782330474403646
K01304,K07165,-0.7871254761498664
K01627,K07165,0.8574870251699519
K01629,K07165,0.7641342397439957
K01744,K07165,0.8598550839404498
K01828,K07165,0.8692532061434501
K01951,K07165,-0.8168726598604648
K02109,K07165,0.696105215922289
K02113,K07165,0.7650180104448399
K02115,K07165,0.7372241579558654
K02195,K07165,0.8683425314522877
K02429,K07165,0.913559001973636
K02587,K07165,0.6988433314652828
K02737,K07165,-0.2145017711027568
K02775,K07165,0.7849833093735532
K02891,K07165,0.3025695271565394
K03077,K07165,0.8754375705595219
K03154,K07165,0.8442756430561308
K03458,K07165,0.80461408510189
K03517,K07165,0.8784980263638801
K03549,K07165,0.7759628582799316
K03892,K07165,-0.8430304451645916
K05394,K07165,-0.2665939180417426
K05593,K07165,-0.80432474030035
K05794,K07165,0.8278718232986526
K05942,K07165,-0.6879213266408388
K06651,K07165,0.4489123984364275
K06665,K07165,0.8577347449298669
K06941,K07165,-0.7803730822023506
K06974,K07165,0.8393044963166915
K06979,K07165,-0.8266677428262793
K07085,K07165,0.9050284065527968
K07106,K07165,0.84442945266116
K07114,K07165,0.940323903738538
K00029,K07239,0.7087597361987606
K00104,K07239,0.6290107250473105
K00208,K07239,0.7266980986493182
K00278,K07239,0.6495679117630337
K00432,K07239,0.68097299042421
K00480,K07239,-0.5023183117695313
K00561,K07239,-0.4361908416786466
K00563,K07239,-0.5291182394840932
K00663,K07239,-0.6961382113821138
K00677,K07239,0.6657986322620469
K00705,K07239,0.6914183377598012
K00767,K07239,0.6703626657894951
K00777,K07239,-0.2503741177521665
K00856,K07239,0.6692250838592302
K00897,K07239,-0.6509176798810945
K00984,K07239,-0.3011201197176807
K01044,K07239,-0.3502660956929249
K01051,K07239,0.6448109817012255
K01205,K07239,0.6668580403336501
K01212,K07239,0.6576589061345158
K01213,K07239,0.6891203308886236
K01304,K07239,-0.6431119693314815
K01627,K07239,0.6756703662191468
K01629,K07239,0.6770018599286892
K01744,K07239,0.5872034469595445
K01828,K07239,0.6621016178943008
K01951,K07239,-0.6225156956864274
K02109,K07239,0.6061352265620558
K02113,K07239,0.628086852172218
K02115,K07239,0.6058179625252796
K02195,K07239,0.6224050339903999
K02429,K07239,0.6978702192116827
K02587,K07239,0.5217998464949685
K02737,K07239,-0.1815071465647324
K02775,K07239,0.6590711118150143
K02891,K07239,0.4804952292184014
K03077,K07239,0.7168126588858297
K03154,K07239,0.6833308967455309
K03458,K07239,0.6942803131827522
K03517,K07239,0.6903624830454099
K03549,K07239,0.6369519707934342
K03892,K07239,-0.5873750233506332
K05394,K07239,-0.3043981721841647
K05593,K07239,-0.3865108468767005
K05794,K07239,0.6050418077857103
K05942,K07239,-0.6122221274660299
K06651,K07239,0.5409172058561074
K06665,K07239,0.6624909643202327
K06941,K07239,-0.5665102174248516
K06974,K07239,0.7312631474216841
K06979,K07239,-0.6312534010704742
K07085,K07239,0.6566507679312558
K07106,K07239,0.6346001559416193
K07114,K07239,0.6173760182906525
K07165,K07239,0.5501124891368794
K00029,K07273,0.8042973286875726
K00104,K07273,0.7980814916790526
K00208,K07273,0.7832035850328534
K00278,K07273,0.7114080025665391
K00432,K07273,0.843931475029036
K00480,K07273,-0.3171787562031464
K00561,K07273,-0.4288628038628039
K00563,K07273,-0.4945141240872948
K00663,K07273,-0.7498989831306905
K00677,K07273,0.7857122552244503
K00705,K07273,0.6379707690683302
K00767,K07273,0.7672733770294746
K00777,K07273,-0.4623648709014563
K00856,K07273,0.7813482249457859
K00897,K07273,-0.5775540516394175
K00984,K07273,-0.4948156518278469
K01044,K07273,-0.5391026656270559
K01051,K07273,0.710126763480422
K01205,K07273,0.7268392176928762
K01212,K07273,0.6727474761011347
K01213,K07273,0.7765608375364472
K01304,K07273,-0.7195472210716114
K01627,K07273,0.7463227829081487
K01629,K07273,0.6869944080309934
K01744,K07273,0.8074298668810863
K01828,K07273,0.7460755707706928
K01951,K07273,-0.8385938248743128
K02109,K07273,0.7902295874856851
K02113,K07273,0.8229407787334616
K02115,K07273,0.8039856484978435
K02195,K07273,0.6513806315635584
K02429,K07273,0.8005597045231192
K02587,K07273,0.7303996816191938
K02737,K07273,-0.1897493160621592
K02775,K07273,0.8241347067566581
K02891,K07273,0.3536687533419751
K03077,K07273,0.8364734858637298
K03154,K07273,0.769250566506664
K03458,K07273,0.8139634755488415
K03517,K07273,0.7915702183994867
K03549,K07273,0.8337952697708795
K03892,K07273,-0.7321773754700585
K05394,K07273,-0.3162390386403694
K05593,K07273,-0.5967442110734793
K05794,K07273,0.8250656863461742
K05942,K07273,-0.5258598109207866
K06651,K07273,0.4837979337395501
K06665,K07273,0.8343470553836406
K06941,K07273,-0.6579137326088546
K06974,K07273,0.8406694931085177
K06979,K07273,-0.7588641033762984
K07085,K07273,0.7924565272126248
K07106,K07273,0.7342616732860635
K07114,K07273,0.7356038270672418
K07165,K07273,0.7269574937257864
K07239,K07273,0.6264939328963719
K00029,K07516,-0.6812197813898279
K00104,K07516,-0.6207695532071578
K00208,K07516,-0.6517868122460433
K00278,K07516,-0.6638263494415126
K00432,K07516,-0.6749727248073024
K00480,K07516,0.3414434068781103
K00561,K07516,0.5204470986898178
K00563,K07516,0.6261437528609338
K00663,K07516,0.7174094601294926
K00677,K07516,-0.6731485832699601
K00705,K07516,-0.6194124243912165
K00767,K07516,-0.6891716882167289
K00777,K07516,0.549183355920425
K00856,K07516,-0.626378274466681
K00897,K07516,0.6490712855578525
K00984,K07516,0.5333051772040474
K01044,K07516,0.6643832113495313
K01051,K07516,-0.6443547108829626
K01205,K07516,-0.6496388075388596
K01212,K07516,-0.6607229991455497
